"workerid","category","trial_type","evidenceStatement","characterGender","freqLevel","characterName","habitual","n_instances","time_period","rt","response","frequency","logFreq"
37,"employment","truthJudge","volunteered for a political campaign","male",NA,"Lee","volunteers for political campaigns",3,"5 years",3516,"agree-key",608.333333333333,6.41072297734848
37,"food","truthJudge","drank coffee","female",NA,"Alicia","drinks coffee",3,"week",3206,"agree-key",2.33333333333333,0.847297860387204
37,"employment","truthJudge","sold a company","male",NA,"Doug","sells companies",3,"5 years",2925,"agree-key",608.333333333333,6.41072297734848
37,"clothing","truthJudge","wore a bra","male",NA,"Robert","wears a bra",3,"week",3126,"agree-key",2.33333333333333,0.847297860387204
37,"food","truthJudge","drank beer","male",NA,"Seth","drinks beer",3,"year",3236,"disagree-key",121.666666666667,4.80128506491438
37,"employment","truthJudge","wrote a novel","female",NA,"Jackie","writes novels",3,"5 years",3580,"agree-key",608.333333333333,6.41072297734848
37,"entertainment","truthJudge","went to the ballet","female",NA,"Linda","goes to the ballet",3,"year",3641,"agree-key",121.666666666667,4.80128506491438
37,"employment","truthJudge","sold something on eBay","female",NA,"Kelly","sells things on eBay",3,"year",2813,"agree-key",121.666666666667,4.80128506491438
37,"food","truthJudge","smoked cigarettes","female",NA,"Amber","smokes cigarettes",3,"month",6844,"agree-key",10,2.30258509299405
37,"clothing","truthJudge","wore socks","male",NA,"Anthony","wears socks",3,"6 months",2671,"disagree-key",60,4.0943445622221
37,"entertainment","truthJudge","went to the movies","female",NA,"Shannon","goes to the movies",3,"year",3219,"disagree-key",121.666666666667,4.80128506491438
37,"food","truthJudge","drank beer","female",NA,"Tina","drinks beer",3,"week",3189,"agree-key",2.33333333333333,0.847297860387204
37,"clothing","truthJudge","wore a bra","female",NA,"Stephanie","wears a bra",3,"6 months",3519,"disagree-key",60,4.0943445622221
37,"hobby","truthJudge","hiked","female",NA,"Esther","hikes",3,"2 months",2877,"agree-key",20,2.99573227355399
37,"clothing","truthJudge","wore slacks","male",NA,"John","wears slacks",3,"week",1719,"agree-key",2.33333333333333,0.847297860387204
37,"hobby","truthJudge","ran","female",NA,"Kristina","runs",3,"2 months",4394,"disagree-key",20,2.99573227355399
37,"food","truthJudge","did cocaine","female",NA,"Brooke","does cocaine",3,"week",2438,"agree-key",2.33333333333333,0.847297860387204
38,"entertainment","truthJudge","listened to Pandora","male",NA,"Greg","listens to Pandora",3,"month",4660,"agree-key",10,2.30258509299405
38,"food","truthJudge","drank beer","female",NA,"Claire","drinks beer",3,"month",3124,"agree-key",10,2.30258509299405
38,"food","truthJudge","drank beer","male",NA,"Stephen","drinks beer",3,"week",1659,"agree-key",2.33333333333333,0.847297860387204
38,"food","truthJudge","smoked marijuana","male",NA,"Jack","smokes marijuana",3,"month",2121,"agree-key",10,2.30258509299405
38,"food","truthJudge","did cocaine","male",NA,"Kyle","does cocaine",3,"year",2825,"agree-key",121.666666666667,4.80128506491438
38,"clothing","truthJudge","wore a suit","female",NA,"Elisa","wears a suit",3,"week",3361,"agree-key",2.33333333333333,0.847297860387204
38,"clothing","truthJudge","wore slacks","female",NA,"Jackie","wears slacks",3,"week",3376,"agree-key",2.33333333333333,0.847297860387204
38,"food","truthJudge","ate caviar","male",NA,"William","eats caviar",3,"year",4879,"agree-key",121.666666666667,4.80128506491438
38,"clothing","truthJudge","wore a suit","male",NA,"George","wears a suit",3,"week",3004,"agree-key",2.33333333333333,0.847297860387204
38,"entertainment","truthJudge","went to the movies","female",NA,"Jessica","goes to the movies",3,"year",6190,"agree-key",121.666666666667,4.80128506491438
38,"clothing","truthJudge","wore a bra","male",NA,"John","wears a bra",3,"week",3021,"agree-key",2.33333333333333,0.847297860387204
38,"food","truthJudge","ate peanut butter","female",NA,"Bridgette","eats peanut butter",3,"year",3456,"disagree-key",121.666666666667,4.80128506491438
38,"food","truthJudge","drank coffee","male",NA,"Ben","drinks coffee",3,"month",955,"agree-key",10,2.30258509299405
38,"entertainment","truthJudge","watched space launches","female",NA,"Amber","watches space launches",3,"year",5717,"agree-key",121.666666666667,4.80128506491438
38,"food","truthJudge","drank coffee","female",NA,"Laura","drinks coffee",3,"2 weeks",3392,"agree-key",4.66666666666667,1.54044504094715
38,"employment","truthJudge","sold something on eBay","female",NA,"Hillary","sells things on eBay",3,"5 years",4558,"disagree-key",608.333333333333,6.41072297734848
38,"employment","truthJudge","sold a company","female",NA,"Kathleen","sells companies",3,"5 years",3987,"agree-key",608.333333333333,6.41072297734848
38,"entertainment","truthJudge","listened to live music","male",NA,"Lucas","listens to live music",3,"month",4140,"agree-key",10,2.30258509299405
38,"clothing","truthJudge","wore a watch","male",NA,"Michael","wears a watch",3,"6 months",3716,"disagree-key",60,4.0943445622221
38,"clothing","truthJudge","wore socks","female",NA,"Brooke","wears socks",3,"6 months",3583,"disagree-key",60,4.0943445622221
38,"clothing","truthJudge","wore socks","male",NA,"Jacob","wears socks",3,"month",2073,"disagree-key",10,2.30258509299405
38,"clothing","truthJudge","wore a bra","female",NA,"Kelly","wears a bra",3,"month",3154,"agree-key",10,2.30258509299405
38,"entertainment","truthJudge","went to the ballet","male",NA,"Alexander","goes to the ballet",3,"month",3092,"agree-key",10,2.30258509299405
38,"employment","truthJudge","stole chewing gum","female",NA,"Melinda","steals chewing gum",3,"5 years",7442,"agree-key",608.333333333333,6.41072297734848
38,"hobby","truthJudge","climbed mountains","male",NA,"Ronald","climbs mountains",3,"year",3604,"agree-key",121.666666666667,4.80128506491438
38,"hobby","truthJudge","hiked","male",NA,"Eric","hikes",3,"year",3040,"agree-key",121.666666666667,4.80128506491438
38,"employment","truthJudge","volunteered for a soup kitchen","female",NA,"Julia","volunteers for soup kitchens",3,"year",1804,"agree-key",121.666666666667,4.80128506491438
38,"employment","truthJudge","wrote a novel","male",NA,"Doug","writes novels",3,"5 years",2648,"agree-key",608.333333333333,6.41072297734848
38,"employment","truthJudge","volunteered for a political campaign","male",NA,"Christopher","volunteers for political campaigns",3,"5 years",3286,"agree-key",608.333333333333,6.41072297734848
38,"food","truthJudge","smoked cigarettes","male",NA,"Tim","smokes cigarettes",3,"week",2520,"agree-key",2.33333333333333,0.847297860387204
38,"employment","truthJudge","stole a car","female",NA,"Alicia","steals cars",3,"year",1551,"agree-key",121.666666666667,4.80128506491438
38,"employment","truthJudge","wrote a poem","female",NA,"Michelle","writes poems",3,"5 years",4134,"disagree-key",608.333333333333,6.41072297734848
38,"food","truthJudge","did cocaine","female",NA,"Sophia","does cocaine",3,"month",1618,"agree-key",10,2.30258509299405
38,"entertainment","truthJudge","watched professional football","female",NA,"Esther","watches professional football",3,"2 years",3362,"disagree-key",243.333333333333,5.49443224547433
38,"hobby","truthJudge","played tennis","male",NA,"Anthony","plays tennis",3,"year",4233,"agree-key",121.666666666667,4.80128506491438
38,"hobby","truthJudge","played the banjo","male",NA,"Robert","plays the banjo",3,"2 years",4047,"disagree-key",243.333333333333,5.49443224547433
38,"hobby","truthJudge","ran","female",NA,"Jennifer","runs",3,"2 years",1476,"disagree-key",243.333333333333,5.49443224547433
39,"clothing","truthJudge","wore a bra","male",NA,"David","wears a bra",3,"week",6288,"agree-key",2.33333333333333,0.847297860387204
39,"food","truthJudge","did cocaine","male",NA,"Jack","does cocaine",3,"week",2692,"agree-key",2.33333333333333,0.847297860387204
39,"hobby","truthJudge","played tennis","male",NA,"Jacob","plays tennis",3,"year",3198,"disagree-key",121.666666666667,4.80128506491438
39,"food","truthJudge","smoked cigarettes","female",NA,"Jackie","smokes cigarettes",3,"year",3117,"disagree-key",121.666666666667,4.80128506491438
39,"entertainment","truthJudge","went to the movies","male",NA,"Greg","goes to the movies",3,"2 years",3239,"disagree-key",243.333333333333,5.49443224547433
39,"food","truthJudge","ate caviar","male",NA,"Stephen","eats caviar",3,"5 years",3349,"disagree-key",608.333333333333,6.41072297734848
39,"entertainment","truthJudge","went to the ballet","female",NA,"Crystal","goes to the ballet",3,"year",2407,"agree-key",121.666666666667,4.80128506491438
39,"clothing","truthJudge","wore a bra","female",NA,"Bridgette","wears a bra",3,"week",2686,"agree-key",2.33333333333333,0.847297860387204
39,"hobby","truthJudge","ran","female",NA,"Maya","runs",3,"2 months",4726,"agree-key",20,2.99573227355399
39,"clothing","truthJudge","wore a suit","female",NA,"Esther","wears a suit",3,"6 months",4503,"disagree-key",60,4.0943445622221
39,"food","truthJudge","smoked marijuana","male",NA,"John","smokes marijuana",3,"year",3422,"agree-key",121.666666666667,4.80128506491438
39,"food","truthJudge","did cocaine","female",NA,"Stephanie","does cocaine",3,"year",3170,"agree-key",121.666666666667,4.80128506491438
39,"entertainment","truthJudge","listened to Pandora","female",NA,"Amber","listens to Pandora",3,"year",2237,"disagree-key",121.666666666667,4.80128506491438
39,"entertainment","truthJudge","listened to live music","male",NA,"Tom","listens to live music",3,"week",2902,"agree-key",2.33333333333333,0.847297860387204
39,"clothing","truthJudge","wore a watch","female",NA,"Rebecca","wears a watch",3,"week",2394,"agree-key",2.33333333333333,0.847297860387204
39,"employment","truthJudge","stole a car","female",NA,"Elizabeth","steals cars",3,"5 years",3222,"agree-key",608.333333333333,6.41072297734848
39,"employment","truthJudge","wrote a poem","female",NA,"Julia","writes poems",3,"year",4558,"agree-key",121.666666666667,4.80128506491438
39,"employment","truthJudge","volunteered for a political campaign","female",NA,"Alicia","volunteers for political campaigns",3,"5 years",3814,"agree-key",608.333333333333,6.41072297734848
39,"hobby","truthJudge","played the banjo","male",NA,"Lucas","plays the banjo",3,"2 years",5159,"disagree-key",243.333333333333,5.49443224547433
39,"hobby","truthJudge","climbed mountains","male",NA,"Martin","climbs mountains",3,"year",3190,"agree-key",121.666666666667,4.80128506491438
39,"clothing","truthJudge","wore socks","female",NA,"Angela","wears socks",3,"month",4510,"agree-key",10,2.30258509299405
39,"entertainment","truthJudge","watched space launches","female",NA,"Ashley","watches space launches",3,"2 years",3342,"agree-key",243.333333333333,5.49443224547433
39,"food","truthJudge","drank beer","female",NA,"Tina","drinks beer",3,"year",3582,"disagree-key",121.666666666667,4.80128506491438
39,"clothing","truthJudge","wore slacks","female",NA,"Veronica","wears slacks",3,"6 months",3622,"disagree-key",60,4.0943445622221
39,"employment","truthJudge","sold a company","female",NA,"Laura","sells companies",3,"5 years",2671,"agree-key",608.333333333333,6.41072297734848
39,"food","truthJudge","drank coffee","female",NA,"Jessica","drinks coffee",3,"year",2270,"disagree-key",121.666666666667,4.80128506491438
39,"food","truthJudge","drank beer","male",NA,"Derrick","drinks beer",3,"month",4318,"agree-key",10,2.30258509299405
39,"employment","truthJudge","sold something on eBay","male",NA,"Alexander","sells things on eBay",3,"5 years",3663,"disagree-key",608.333333333333,6.41072297734848
39,"clothing","truthJudge","wore socks","male",NA,"Michael","wears socks",3,"6 months",2686,"disagree-key",60,4.0943445622221
39,"food","truthJudge","drank coffee","male",NA,"Vince","drinks coffee",3,"month",2854,"disagree-key",10,2.30258509299405
39,"clothing","truthJudge","wore a suit","male",NA,"Josh","wears a suit",3,"6 months",2702,"disagree-key",60,4.0943445622221
39,"employment","truthJudge","volunteered for a soup kitchen","male",NA,"Stephen","volunteers for soup kitchens",3,"5 years",3182,"agree-key",608.333333333333,6.41072297734848
39,"employment","truthJudge","wrote a novel","female",NA,"Jennifer","writes novels",3,"5 years",2310,"agree-key",608.333333333333,6.41072297734848
39,"entertainment","truthJudge","watched professional football","female",NA,"Kristina","watches professional football",3,"year",2814,"disagree-key",121.666666666667,4.80128506491438
39,"employment","truthJudge","stole chewing gum","male",NA,"Anthony","steals chewing gum",3,"5 years",6606,"disagree-key",608.333333333333,6.41072297734848
39,"food","truthJudge","ate peanut butter","male",NA,"Christopher","eats peanut butter",3,"year",6268,"disagree-key",121.666666666667,4.80128506491438
39,"hobby","truthJudge","hiked","male",NA,"Ronald","hikes",3,"2 months",2099,"agree-key",20,2.99573227355399
40,"hobby","truthJudge","played tennis","female",NA,"Janet","plays tennis",3,"5 years",17902,"disagree-key",608.333333333333,6.41072297734848
40,"clothing","truthJudge","wore a suit","female",NA,"Jessica","wears a suit",3,"6 months",5154,"disagree-key",60,4.0943445622221
40,"food","truthJudge","drank coffee","male",NA,"John","drinks coffee",3,"2 weeks",3890,"agree-key",4.66666666666667,1.54044504094715
40,"employment","truthJudge","sold a company","male",NA,"Tim","sells companies",3,"year",7585,"agree-key",121.666666666667,4.80128506491438
40,"entertainment","truthJudge","watched space launches","female",NA,"Monica","watches space launches",3,"2 years",8215,"agree-key",243.333333333333,5.49443224547433
40,"entertainment","truthJudge","listened to Pandora","male",NA,"Lee","listens to Pandora",3,"year",8085,"disagree-key",121.666666666667,4.80128506491438
40,"food","truthJudge","ate caviar","male",NA,"Ted","eats caviar",3,"month",5257,"agree-key",10,2.30258509299405
40,"clothing","truthJudge","wore socks","male",NA,"Stephen","wears socks",3,"month",8833,"disagree-key",10,2.30258509299405
40,"employment","truthJudge","stole chewing gum","male",NA,"Kyle","steals chewing gum",3,"5 years",9371,"agree-key",608.333333333333,6.41072297734848
40,"food","truthJudge","did cocaine","male",NA,"Fred","does cocaine",3,"5 years",9129,"agree-key",608.333333333333,6.41072297734848
40,"hobby","truthJudge","climbed mountains","female",NA,"Maya","climbs mountains",3,"2 years",6055,"agree-key",243.333333333333,5.49443224547433
40,"food","truthJudge","drank beer","male",NA,"Eric","drinks beer",3,"week",9036,"agree-key",2.33333333333333,0.847297860387204
40,"food","truthJudge","smoked marijuana","female",NA,"Julia","smokes marijuana",3,"5 years",8598,"disagree-key",608.333333333333,6.41072297734848
40,"employment","truthJudge","stole a car","female",NA,"Stephanie","steals cars",3,"month",5443,"agree-key",10,2.30258509299405
